,text,user
2783,RT @bouman_sander: @realDonaldTrump Something like the pot and the kettle..... https://t.co/yzrUkMKd7T,joolzy71
2784,@realDonaldTrump @TuckerCarlson will they allow any stories about your voters getting hypothermia because they were… https://t.co/JEsaDtVf5B,_wine_dad
2785,"@realDonaldTrump @TuckerCarlson You put out fake news, lies, how can you complain about everyone else when your just as bad if not worse!",AnGmonique
2786,@realDonaldTrump His rallies have less attendees because we’re in the middle of a pandemic and he doesn’t want to e… https://t.co/4zAedOte97,dascrusader
2787,RT @RWTrollPatrol: @realDonaldTrump Even Fox news knows Trump is toast and that he's going to destroy the republican party.   https://t.co/…,DAConrad17
2788,@realDonaldTrump What are they watching? Election Judges are already present.  Oh you mean intimidation! Just anoth… https://t.co/RV836XCVyi,TommyGE27879029
2789,@realDonaldTrump Copyright case is being loaded https://t.co/OfHTBcMC5R,MahirAcemi
2790,@realDonaldTrump Wow you really show your in-intelligence with that statement,jewlsdew63
2791,@realDonaldTrump Old people were found frozen lost and confused last night in the cold.,Cantsto96457612
2792,RT @eugenegu: @realDonaldTrump So Joe Biden is acting responsibly during a pandemic by limiting the crowd and drawing circles to promote so…,miguel_075
2793,"RT @wdunlap: @realDonaldTrump @TuckerCarlson Christine Blasey Ford: ""I have no witnesses, no details, and no evidence"" Media: ""Extremely Cr…",DePernaProperty
2794,@realDonaldTrump https://t.co/Qg2QMvCkGO,MisssAliss
2795,"@realDonaldTrump @TuckerCarlson 👍 🍌  🍌  🍌  PLEASE RT (Our class goal is to get 10,000 YouTube views)  Take a few se… https://t.co/YCRyvdxeMi",theejamielee78
2796,@realDonaldTrump @TuckerCarlson It’s the Jewish media who are censoring it. Please inform the uninitiated,MyrrhFrank
2797,@realDonaldTrump The voters recognize that pushing this person into a judgeship was more important than they are. N… https://t.co/ZdwI5Ir9Kr,ladytintypist
2798,@realDonaldTrump You never cared about the well being of our planet. 👉 https://t.co/TzW3q8UU2R,SusanBr63598322
2799,@realDonaldTrump @TuckerCarlson #BidenCrimeFamiily #BidenScandal,YNC84
2800,@realDonaldTrump @TuckerCarlson We need  Trumpbook :-D,JennHartman8
2801,"RT @HKrassenstein: @realDonaldTrump Trump downplayed the cold weather in Omaha, Nebraska, resulting in thousands of Trump fans getting stra…",ShironRedshift
2802,RT @can_azerbaycan: @realDonaldTrump Act of genocide by Armenia against Barda city of Azerbaijan: number of deaths reaching to 20.Number of…,karabachist
2803,@realDonaldTrump You need to compensate all your supporters who got left behind. Oh never mind because you will jus… https://t.co/cpQiSffFwB,4uEllen
2804,@realDonaldTrump Did the 7 people who went to the hospital with hypothermia think it was an “incredible evening”?,TracieFilm
2805,@realDonaldTrump https://t.co/ackCjfxE9H,JamiMilson4
2806,@realDonaldTrump Sounds like something Vladdy or Lil' Kim would do.,robcoatesworth
2807,@realDonaldTrump @TuckerCarlson Bbbbbborrrrrring,Cinder39
2808,@realDonaldTrump @TuckerCarlson Stop gossiping and tell us how you are going to deal with out of control covid.  Th… https://t.co/4BISRKjtQv,cathyking07
2809,RT @HKrassenstein: @realDonaldTrump @TuckerCarlson How about we talk about Ivanka’s Chinese trademarks that she got while you threatened ta…,Lilith_Sees
2810,@realDonaldTrump https://t.co/GgKqcp9K2r,concreteverses
2811,@realDonaldTrump 28 billion of socialism bailout for your failed trade war,mtconway3
2812,@realDonaldTrump @MarshaBlackburn @tedcruz @LindseyGrahamSC @JoeBiden @SpeakerPelosi @cvpayne   Congrats to Supreme… https://t.co/omTC6ZJ4Rx,ArelyaJMitchell
2813,"@realDonaldTrump @TuckerCarlson You are the corruption posterboy, you would bitch if they gave your deserved attention to Joe.",MKMcDaniels1
2814,RT @ChidiNwatu: @realDonaldTrump Trump is jealous of Covid’s media coverage.” ~ President Obama.  Obama was right.,LogicalKangaroo
2815,@realDonaldTrump @TuckerCarlson How come I see this stupid one then?,Damars1
2816,RT @OwnRules: @realDonaldTrump Know your criminals: https://t.co/SwYQlR4yQ0,EvelynGuach
2817,@realDonaldTrump This. 👍🏼,StearnsByline
2818,@realDonaldTrump Yeah incredible that you stranded them and hypothermia set in. On brand for sure.,Hoppalooza
2819,@realDonaldTrump @TuckerCarlson #Trump2020LandslideVictory,DanShepherd7
2820,@realDonaldTrump YES LETS FIGHT TO GET YOU OUT FROM THE WHITE HOUSE AND ALL THE CORRUPT REPUBLICANS!!!! THEY HAVENT… https://t.co/wKog9izlXh,OgimaOlebahc
2821,@realDonaldTrump Bet you couldn't walk down those stairs half as well.,Dracalous
2822,@realDonaldTrump #TrumpIsBroke #TrumpIsARacist #TrumpVirusDeathToll225K #TrumpIsPathetic @MSNBC @cnn… https://t.co/Dv0oNqrmVl,bpackman1
2823,@realDonaldTrump @TuckerCarlson The stock market is crashing because you refuse to do anything about it,pluminsp
2824,@realDonaldTrump @TuckerCarlson STICKING TO THE LIES THE ONLY LOYALTY YOU HAVE ARE TO LIES AND CONSPIRACY,SEnunya
2825,@realDonaldTrump Did you forget to take your pills this morning donny,RIEHLGERRY
2826,"RT @RWTrollPatrol: @realDonaldTrump @TuckerCarlson As an Evangelical, Julie knows there are ""biblical grounds for giving people a second ch…",reaggyqueen2
2827,@realDonaldTrump @TuckerCarlson Your kids are going to jail...... #GrifterInChief,bedminstergolf
2828,@realDonaldTrump #TrumpBankrupt #TrumpLOSER #TrumpCryBaby #TrumpPariah #TrumpCarpetbagger # #TreasonousCheeto… https://t.co/9nawqCv3HL,MadDogMikePdx
2829,@realDonaldTrump @TuckerCarlson Hate to break it to you but the votes that he will need in order to stay in office… https://t.co/tTtxQLIBhL,mamajones501
2830,@realDonaldTrump @TuckerCarlson Help me lie. Please! #fixedit,truephiloking
2831,RT @Lananalula: @realDonaldTrump @TuckerCarlson @JoeBiden #TeamJoe   Keep focusing on the wrong things... https://t.co/Vfj9VlcxtQ,4Tchat
2832,"RT @mmpadellan: @realDonaldTrump We're voting for the guy who believes in science...and can handle a glass of water, a ramp, and a flight o…",OneLove2003
2833,"@realDonaldTrump @TuckerCarlson Guess why, orange turd",LapinDelon
2834,"@realDonaldTrump The ""ignorant white trash"" POTUS.  ""I could endanger a mob of my own supporters, in multiple ways,… https://t.co/efSVyOeLVZ",DaJimbo
2835,@realDonaldTrump @TuckerCarlson Who gives a shit about @TuckerCarlson  hes doing anything to appease you and sow division !!!,242lifesabeach
2836,@realDonaldTrump Que  https://t.co/AlZ7lnyFRo,louismyhabit24
2837,RT @eugenegu: @realDonaldTrump So Joe Biden is acting responsibly during a pandemic by limiting the crowd and drawing circles to promote so…,Whovian2787
2838,RT @dragon7t: @realDonaldTrump @FoxNews Hahahahahaha. Ok then. #TrumpCrimesCommission #TrumpFamilyCorruption #PutinsPuppet,TuskBot
2839,@realDonaldTrump Why don't you use the Xtra funds that were already passed to do a presidential executive order for… https://t.co/nx4zyikyez,scottmorine
2840,@realDonaldTrump @TuckerCarlson Well we only need to know about real corruption. Something you have a talent for.,ShelleyJNA
2841,@realDonaldTrump @TuckerCarlson And so what??? Let’s open up more on your family!,summergirl313
2842,RT @bekindhavehope: @realDonaldTrump . .  @potus 45* is a LOO-HOOOOO-ZER-HERRRRR !!      😂     😂     😂     😂     😂     😂     😂     😂  #Vote…,joolzy71
2843,RT @mistyj30: @realDonaldTrump COVID is killing Americans and you don’t care... sad #TrumpVirus #TrumpDeathToll226K #TraitorTrump #PutinsPu…,TuskBot
2844,@realDonaldTrump @TuckerCarlson Maybe because their isn't any Biden corruption. Anyone with a brain knows Tucker Ca… https://t.co/ktjnl0fDmJ,dac102362
2845,@realDonaldTrump @TuckerCarlson They did it because you are lying. You are always lying.,LM_Schmidt
2846,@realDonaldTrump Armed militia for Trump #dangerous,rfrdrch
2847,"RT @WideAngle_: @realDonaldTrump Hey a******, why wouldn't you pay the bus drivers?  Six more days. https://t.co/yKZ4B0EO5d",MarcelParis9
2848,@realDonaldTrump @TuckerCarlson Lies lies lies lies lies,THEPiperPerez
2849,@realDonaldTrump kinda puny.,Glenresister
2850,"@realDonaldTrump @TuckerCarlson Twitter and Pelosi must be friends, blocking what the People need.",travel_w_derek
2851,"RT @JmkWalkow: @realDonaldTrump @TuckerCarlson Today the CEOs are questioned by Senate, so far CEOs are not pressed hard on it at all. 🇺🇸 U…",JmkWalkow
2852,"@realDonaldTrump @TuckerCarlson Buh bye, Buster Douglas.   You had one surprise knockout then sucked....",IraBershad
2853,@realDonaldTrump @TuckerCarlson https://t.co/BbIsLmrPwl,PMeM30
2854,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",teddyD66
2855,@realDonaldTrump https://t.co/vVp1yIM3qp,dr_lessing
2856,@realDonaldTrump @TuckerCarlson The story is fake just like you https://t.co/f275RiefxK,JohnLPeters
2857,RT @eugenegu: @realDonaldTrump This is like some kind of desperate rant.,Mary73133324
2858,@realDonaldTrump @TuckerCarlson Because its a bullshit story. The only lamestream is the words (not based on any re… https://t.co/R1VQdOz70y,JadeBan512
2859,RT @johnny_queer: @realDonaldTrump Bedbug Make Hypothermia Great Again! https://t.co/DpwNQZrAo0,Richie_Hertz
2860,@realDonaldTrump @TuckerCarlson Because Fox only airs YOUR LIES!  No other outlets do. Lolololol,marcy18
2861,@realDonaldTrump Trump “Poll Watcher”. 🤡 https://t.co/G14tMZiic1,AldersBill
2862,@realDonaldTrump @TuckerCarlson Thats totally sad!,JulioHuertaCas5
2863,@realDonaldTrump Wow that’s awesome! Biden doesn’t cram everyone in &amp; have super spreader events! He can also run/w… https://t.co/jDZb9jzyWD,dbearandmurphy
2864,@realDonaldTrump https://t.co/NBL4giwnyA,hgiron641
2865,@realDonaldTrump @TuckerCarlson it’s all a hoax,Paul02670402
2866,@realDonaldTrump https://t.co/Mw80eQZ6ME,PICSEA7
2867,@realDonaldTrump @TuckerCarlson Cause it’s bullshit lmao,RyanConway15
2868,@realDonaldTrump Go Trump,VModlinger
2869,@realDonaldTrump @TuckerCarlson That too is a lie.   Is it ever in your nature to tell truth?,JoelSFL
2870,"@realDonaldTrump @TuckerCarlson You poor, poor eternal victim. You should write a book after you lose next week, ""D… https://t.co/Gg81McyOVk",RexPoliticalDog
2871,@realDonaldTrump @TuckerCarlson Stop threatening the lives of of public officials. Assholes!,CoyoteGunnyon
2872,@realDonaldTrump @TuckerCarlson https://t.co/jY1ikk63MF,ericpalmsprings
2873,"@realDonaldTrump @TuckerCarlson MORON, because the ""Tucker"" story is based on LIES!!",JimP63878330
2874,RT @RWTrollPatrol: @realDonaldTrump Even Fox news knows Trump is toast and that he's going to destroy the republican party.   https://t.co/…,Teddepeola
2875,@realDonaldTrump @TuckerCarlson Hunter Biden has a massive hog (elephant trunk) and weak tech CEOs are embarrassed… https://t.co/7BBSb47LN2,thestinkmarket
2876,@realDonaldTrump @TuckerCarlson https://t.co/0Rdsamrvx8,SteveScully17
2877,@realDonaldTrump @TuckerCarlson Reporting,DrBBehring
2878,@realDonaldTrump @TuckerCarlson Because it is a lie... you pos...I have been a registered republican for 40 years..… https://t.co/TjtwolCfQz,TraceyW61905442
2879,@realDonaldTrump @TuckerCarlson Its amazing how you're trying to hide that rape case against you.....,MrDannyF
2880,"@realDonaldTrump @8Revolt @TuckerCarlson The question many people should be asking is ""How do they know something i… https://t.co/pXDvdl0ucQ",TDL_Coop
2881,@realDonaldTrump I can get some of that socialism?,SickKen
2882,@realDonaldTrump https://t.co/qREcu12L2W,bdhunter5
2883,"@realDonaldTrump @TuckerCarlson On less than a week, after Trump loses his presidency, I can finally unfollow this damn loser on Twitter.",MePirate001
2884,@realDonaldTrump @TuckerCarlson Quit your crying and look in the mirror when you talk about corruption donnie. Pack… https://t.co/9qSWKigipj,FrankSpinelli18
2885,@realDonaldTrump @TuckerCarlson #DesperateDonny will try any lie he can put together to win the election. #HeDoesntCareAboutYou,StarAasved
2886,"@realDonaldTrump @TuckerCarlson We deal with reality and things that are factual. 1 your incompetent, 2 your a scum… https://t.co/A6xhF4P3sz",PrinceCarmona3
2887,RT @kelseylilyjade: @realDonaldTrump @TuckerCarlson The biggest story is your rally last night. But not for the reasons you would like. Als…,J05478844
2888,"@realDonaldTrump Trump election watcher are very important,cause dems will try to fraud on election day @realDonaldTrump",Alecrion
2889,@realDonaldTrump Hospitalizations up not due to increased testing! Due to increased infections! You have a warped logic.,volante_joanna
2890,RT @HKrassenstein: @realDonaldTrump You literally left these people out in the cold to freeze.  7 people ended up in the hospital for hyper…,ShironRedshift
2891,@realDonaldTrump RIP,carlaxelfunch
2892,RT @Phillip2020Vote: @realDonaldTrump “Donald Trump lost more money than any other American.” And he’s in charge of OUR TAX DOLLARS! https:…,OneLove2003
2893,@realDonaldTrump @TuckerCarlson Hoax. It’s a hoax. Fake news. Witch hunt Donald.,ronalddukein
2894,@realDonaldTrump https://t.co/5yd6yS1Vj2,jnich000
2895,"@realDonaldTrump When YOU FAIL, which is very often, you either call it a success or blame someone else. Under your… https://t.co/tWXGKMlRv7",BillLew60086255
2896,@realDonaldTrump We've seen this horror movie you keep previewing before Donnie and we have no desire to see it aga… https://t.co/U0dTlwCCAG,ProudToBeLiber1
2897,"@realDonaldTrump @TuckerCarlson Amazing how brazenly Tucker Carlson is willing to deal in bullshit conspiracy theories, indeed.",hearin_critters
2898,RT @BleedingMarine: @realDonaldTrump Sure they loved it! Especially the after party. #OmahaTrumpRallyDisaster https://t.co/OLWRK8n1aI,Kristen04125925
2899,RT @JayLionel7: @realDonaldTrump ‘Mental fog’ https://t.co/hyGgNU4hJD,robertfj48
2900,"@realDonaldTrump @TuckerCarlson I know it is riddled with Illuminati conspiracy theories, but Twitter have to draw the line somewhere.",EmporersNewC
2901,"@realDonaldTrump @TuckerCarlson Today the CEOs are questioned by Senate, so far CEOs are not pressed hard on it at… https://t.co/cadS0mc4vQ",JmkWalkow
2902,@realDonaldTrump Your own analysis of yourself is telling. You're biased and selfish and greedy. You overvalued and… https://t.co/IcHch12Eyg,PamelaQuitiquit
2903,@realDonaldTrump @TuckerCarlson #TuckerCarlsonIsARacist,MonkeySick3
2904,@realDonaldTrump @TuckerCarlson Cry baby and chief,kotaBlev
2905,@realDonaldTrump @TuckerCarlson Does anyone smell Oh da Desperation?,TheEllybee
2906,@realDonaldTrump @TuckerCarlson 🥱,jane_sister
2907,"@realDonaldTrump Already voted, but if I didn't and I went on election day and saw your goons ....I would call the… https://t.co/lQlsCAeKXe",frederickmcfred
2908,"@realDonaldTrump @TuckerCarlson Because, like your entire presidency, it’s bull shit.. https://t.co/9sWnnM6ZEy",chrisb47
2909,RT @always92234822: @realDonaldTrump The Trump administration has done nothing but show our allies that the United States can’t be trusted…,Mary73133324
2910,@realDonaldTrump Voter intimidation at polling places is a crime.,A_E_Barney
2911,@realDonaldTrump https://t.co/DoSUEQzaQ0,paulewally
2912,@realDonaldTrump @TuckerCarlson aren't you posting this on twitter,matthiasellis
2913,"RT @OwnRules: @realDonaldTrump Stormy says ""hi"", Donny! https://t.co/oEQkpWE4l0",mschelle12669
2914,@realDonaldTrump Bull,starboardgirl
2915,@realDonaldTrump @TeamTrump @TuckerCarlson https://t.co/48SUpy007B,ImNotStayinIn
2916,@realDonaldTrump It is amazing that no legitimate news outlet is covering this seemingly blockbuster story about Bi… https://t.co/4xEIrSJgv9,JSWInfluence
2917,@realDonaldTrump *Another Grim Milestone* Trumps Chief of staff Mark Meadows said “We’re not going to control the p… https://t.co/q5gVOD2tYs,countrymike79
2918,RT @LibsInAmerica: @realDonaldTrump Joe Biden called Trump “George!” 😂  https://t.co/FXhjd3BvUP,lindamills62
